AIRLINE_CODE,ORIGIN_CODE,Month_of_Travel,Predicted_Delay_Time,Cancellation_Probability
9E,GSO,9,12.551421522921526,0.0
9E,GSO,10,67.26228715728716,0.0
9E,GSO,11,0.0,0.0
9E,GSO,12,0.0,0.0
9E,GSP,1,2.138037933471757,0.0
9E,GSP,2,22.252894285453102,0.0
9E,GSP,3,0.0,0.0
9E,GSP,4,6.078467532467532,0.0
9E,GSP,5,8.831337301587302,0.0
9E,GSP,6,0.0,0.1
9E,GSP,7,43.43324896835191,0.0
9E,GSP,8,0.0,0.0
9E,GSP,9,0.0,0.0
9E,GSP,10,4.5619199411699425,0.0
9E,GSP,11,0.0,0.0
9E,GSP,12,16.05173797379951,0.0
9E,GTR,1,13.807337346863656,0.0
9E,GTR,2,0.0,0.0
9E,GTR,3,13.537299228549227,0.0
9E,GTR,4,0.0,0.0
9E,GTR,5,0.0,0.0
9E,GTR,6,0.0,0.0
9E,GTR,7,0.0,0.0
9E,GTR,8,0.0,0.0
9E,GTR,9,0.0,0.0
9E,GTR,10,50.458649460188916,0.0
9E,GTR,11,0.0,0.0
9E,GTR,12,0.0,0.0
9E,HOU,1,0.0,0.0
9E,HOU,2,0.0,0.0
9E,HOU,3,3.688624452018569,0.0
9E,HOU,12,0.0,0.0
9E,HPN,1,0.0,0.0
9E,HPN,2,22.899227841602848,0.0
9E,HPN,3,48.741538903090365,0.0
9E,HPN,4,0.0,0.0
9E,HPN,5,5.05240208586862,0.0
9E,HPN,6,0.0,0.0
9E,HPN,7,23.698983266733276,0.0
9E,HPN,8,0.0,0.0
9E,HPN,9,0.0,0.0
9E,HPN,10,0.0,0.0
9E,HPN,11,0.0,0.0
9E,HPN,12,27.679945887445893,0.0
9E,HRL,1,0.0,0.0
9E,HRL,2,29.37677705627706,0.0
9E,HRL,3,4.490003991960735,0.0
9E,HSV,1,5.4006904761904755,0.0
9E,HSV,2,0.0,0.0
9E,HSV,3,87.4984838217338,0.0
9E,HSV,4,12.317503052503055,0.0
9E,HSV,5,0.0,0.0
9E,HSV,6,0.08042261904761894,0.0
9E,HSV,7,22.52643162393163,0.0
9E,HSV,8,27.41930555555557,0.0
9E,HSV,9,0.0,0.0
9E,HSV,10,0.0,0.0
9E,HSV,11,0.0,0.0
9E,HSV,12,12.06554635642136,0.0
9E,IAD,1,0.0,0.0
9E,IAD,2,0.0,0.0
9E,IAD,3,0.0,0.0
9E,IAD,4,45.90921284271283,0.0
9E,IAD,5,0.33448465423465423,0.0
9E,IAD,6,0.0,0.0
9E,IAD,7,0.0,0.0
9E,IAD,8,13.165514388389392,0.0
9E,IAD,9,3.839911817757406,0.0
9E,IAD,10,0.0,0.0
9E,IAD,11,0.0,0.0
9E,IAD,12,0.0,0.0
9E,IAH,1,0.0,0.0
9E,IAH,2,6.54951659451659,0.0
9E,IAH,3,4.572747064210299,0.0
9E,IAH,4,0.0,0.0
9E,IAH,5,15.76566666666667,0.0
9E,IAH,6,24.819662171162157,0.0
9E,IAH,7,2.921000915750916,0.0
9E,IAH,8,0.0,0.0
9E,IAH,9,15.083309523809525,0.0
9E,IAH,10,0.0,0.0
9E,IAH,11,2.9079285714285708,0.0
9E,IAH,12,0.0,0.0
9E,ICT,1,0.0,0.0
9E,ICT,2,0.0,0.0
9E,ICT,3,0.0,0.0
9E,ICT,4,3.848585955710955,0.0
9E,ICT,5,0.0,0.0
9E,ICT,6,155.40897222222225,0.0
9E,ICT,7,1.8996677489177487,0.0
9E,ICT,8,46.945922910422915,0.0
9E,ICT,9,0.0,0.0
9E,ICT,10,0.0,0.0
9E,ICT,11,0.0,0.0
9E,ICT,12,0.0,0.0
9E,ILM,1,0.0,0.0
9E,ILM,2,1.7620622355370805,0.0
9E,ILM,3,21.94659324009323,0.0
9E,ILM,4,0.0,0.0
9E,ILM,5,0.0,0.0
9E,ILM,6,3.2016291220964774,0.0
9E,ILM,7,0.0,0.0
9E,ILM,8,16.14397447186345,0.0
9E,ILM,9,0.7854511044511047,0.0
9E,ILM,10,0.0,0.0
9E,ILM,11,10.52840947940948,0.0
9E,ILM,12,17.02233915569867,0.0
9E,IND,1,0.0,0.0
9E,IND,2,7.121664100095193,0.0
9E,IND,3,2.506320850367711,0.0
9E,IND,4,4.124796441314057,0.0
9E,IND,5,0.1290260029165587,0.0
9E,IND,6,10.202828844272467,0.0
9E,IND,7,9.882838315656763,0.0
9E,IND,8,16.974247060451678,0.0
9E,IND,9,10.229180600093061,0.0
9E,IND,10,0.3816344600529027,0.0
9E,IND,11,0.0,0.0
9E,IND,12,4.437780356484,0.0
9E,ITH,1,19.65257881007881,0.0
9E,ITH,2,0.0,0.0
9E,ITH,3,4.036348734598735,0.0
9E,ITH,4,0.0,0.0
9E,ITH,5,0.0,0.0
9E,ITH,6,0.0,0.0
9E,ITH,7,0.0,0.0
9E,ITH,8,62.40749603174604,0.0
9E,ITH,9,0.0,0.0
9E,ITH,10,0.0,0.0
9E,ITH,11,0.0,0.0
9E,ITH,12,0.0,0.0
9E,JAN,1,0.0,0.0
9E,JAN,2,0.0,0.0
9E,JAN,3,0.0,0.0
9E,JAN,4,50.66867857142857,0.0
9E,JAN,5,3.6471150793650806,0.0
9E,JAN,6,1.0395456456840895,0.0
9E,JAN,7,42.763956043956036,0.0
9E,JAN,8,10.896407203907202,0.0
9E,JAN,9,0.0,0.0
9E,JAN,10,45.23157142857142,0.0
9E,JAN,11,0.0,0.0
9E,JAN,12,4.095043401043402,0.0
9E,JAX,1,17.89885782032724,0.0
9E,JAX,2,46.701891053391066,0.0
9E,JAX,3,27.815171911421928,0.0
9E,JAX,4,18.441194892828342,0.0
9E,JAX,5,8.862610028860027,0.0
9E,JAX,6,0.0,0.0
9E,JAX,7,0.0,0.0
9E,JAX,8,0.0,0.0
9E,JAX,9,0.0,0.0
9E,JAX,10,0.0,0.0
9E,JAX,11,0.0,0.0
9E,JAX,12,0.0,0.0
9E,JFK,1,9.086657845971772,0.0
9E,JFK,2,3.4018804030309058,0.0
9E,JFK,3,0.3900434298166111,0.0
9E,JFK,4,12.219614669888042,0.0
9E,JFK,5,10.456925661230771,0.0
9E,JFK,6,18.423359451225934,0.0
9E,JFK,7,13.349156097741915,0.0
9E,JFK,8,1.7764270843750805,0.0
9E,JFK,9,0.4974525275663365,0.0
9E,JFK,10,0.0,0.0
9E,JFK,11,0.4686434219706611,0.0
9E,JFK,12,9.865892918372793,0.0
9E,LAN,1,0.0,0.0
9E,LAN,2,8.941069763569761,0.0
9E,LAN,3,0.0,0.0
9E,LAN,4,0.0,0.0
9E,LAN,5,0.0,0.0
9E,LAN,6,0.0,0.0
9E,LAN,7,0.0,0.0
9E,LAN,8,0.0,0.0
9E,LAN,9,0.0,0.0
9E,LAN,10,0.0,0.0
9E,LAN,11,5.755883477633476,0.0
9E,LAN,12,0.0,0.0
9E,LEX,1,3.8908581623091387,0.0
9E,LEX,2,39.85227326924806,0.0
9E,LEX,3,0.9659361915337148,0.0
9E,LEX,4,6.546845860579649,0.0
9E,LEX,5,0.0,0.0
9E,LEX,6,1.7688197581161305,0.0
9E,LEX,7,0.0,0.0
9E,LEX,8,0.0,0.0
9E,LEX,9,0.0,0.0
9E,LEX,10,2.7279223292893735,0.0
9E,LEX,11,0.0,0.0
9E,LEX,12,0.0,0.0
9E,LFT,1,0.0,0.0
9E,LFT,2,26.251146409146408,0.0
9E,LFT,3,0.0,0.0
9E,LFT,4,0.0,0.0
9E,LFT,5,6.562027208902207,0.0
9E,LFT,6,5.046718753468753,0.0
9E,LFT,7,0.0,0.0
9E,LFT,8,0.0,0.0
9E,LFT,9,0.0,0.0
9E,LFT,10,0.1039816017316017,0.0
9E,LFT,11,0.0645616883116883,0.0
9E,LFT,12,0.0,0.0
9E,LGA,1,10.569871257495832,0.0
9E,LGA,2,11.230695726702235,0.0
9E,LGA,3,6.556531922132082,0.0
9E,LGA,4,8.269509993841984,0.0
9E,LGA,5,4.50121119827996,0.0
9E,LGA,6,10.665519204623411,0.0
9E,LGA,7,12.055179297381725,0.006060606060606061
9E,LGA,8,11.912317476489804,0.003236245954692557
9E,LGA,9,6.693635592291811,0.0
9E,LGA,10,10.07130365960956,0.0
9E,LGA,11,7.289287018553702,0.0
9E,LGA,12,9.461401367942475,0.0
9E,LIT,1,0.0,0.0
9E,LIT,2,0.0,0.0
9E,LIT,3,7.45393906093906,0.0
9E,LIT,4,0.0,0.0
9E,LIT,5,5.079369047619048,0.0
9E,LIT,7,0.0,0.0
9E,LIT,10,0.0,0.0
9E,LIT,11,0.0,0.0
9E,LIT,12,134.74593825009677,0.0
9E,LNK,1,0.0,0.0
9E,LNK,2,1.188497517188694,0.0
9E,LNK,3,0.0,0.0
9E,LNK,4,3.2573804392774988,0.0
9E,LNK,5,0.0,0.0
9E,LNK,6,0.0,0.0
9E,LNK,8,0.0,0.0
9E,LNK,10,0.0,0.0
9E,LNK,12,3.5351082699979757,0.0
9E,LSE,3,0.0,0.0
9E,LSE,4,0.0,0.0
9E,LSE,5,0.0,0.0
9E,LSE,11,0.0,0.0
9E,LSE,12,0.0,0.0
9E,MBS,1,0.307345238095238,0.0
9E,MBS,2,0.0,0.0
9E,MBS,3,0.0,0.0
9E,MBS,4,0.0,0.0
9E,MBS,5,0.0,0.0
9E,MBS,6,0.0,0.0
9E,MBS,7,0.0,0.0
9E,MBS,8,27.800469696969696,0.0
9E,MBS,9,0.0,0.0
9E,MBS,10,0.0,0.0
9E,MBS,11,0.0,0.0
9E,MBS,12,0.0,0.0
9E,MCI,1,8.689015998621262,0.0
9E,MCI,2,0.0,0.0
9E,MCI,3,0.0,0.0
9E,MCI,4,0.0,0.0
9E,MCI,5,0.0,0.0
9E,MCI,6,54.264660919146216,0.0
9E,MCI,7,39.11917546963851,0.0
9E,MCI,8,9.732105737099157,0.0
9E,MCI,9,2.216836580086579,0.0
9E,MCI,10,0.0,0.0
9E,MCI,11,24.151015221319774,0.0
9E,MCI,12,0.0,0.0
9E,MCO,1,0.0,0.0
9E,MCO,10,0.0,0.0
9E,MCO,12,0.0,0.0
9E,MDT,1,4.887280275280276,0.0
9E,MDT,2,0.0,0.0
9E,MDT,3,0.0,0.0
9E,MDT,4,0.0,0.0
9E,MDT,5,0.0,0.0
9E,MDT,6,4.415053391053389,0.0
9E,MDT,7,0.0,0.0
9E,MDT,8,0.0,0.0
9E,MDT,9,0.0,0.0
9E,MDT,10,12.519825504131232,0.0
9E,MDT,11,26.67462874625374,0.0
9E,MDT,12,5.231962830727924,0.0
9E,MDW,1,4.349827977577978,0.0
9E,MDW,2,3.0050478710745745,0.0
9E,MDW,3,55.81011747877985,0.0
9E,MDW,4,0.0,0.0
9E,MDW,5,74.57538778467907,0.0
9E,MDW,6,13.12048361421001,0.0
9E,MDW,7,15.643130952380956,0.0
9E,MDW,8,0.0,0.0
9E,MDW,9,0.0,0.0
9E,MDW,10,6.945532106782106,0.0
9E,MDW,11,0.0,0.0
9E,MDW,12,28.34717951492951,0.0
9E,MEM,1,20.4305707070707,0.0
9E,MEM,2,0.0,0.0
9E,MEM,3,0.0,0.0
9E,MEM,4,0.0,0.0
9E,MEM,5,0.0,0.0
9E,MEM,6,2.436517316017317,0.0
9E,MEM,7,34.31663244108834,0.0
9E,MEM,8,2.823250527250529,0.0
9E,MEM,9,0.0,0.0
9E,MEM,10,13.376969252969241,0.0
9E,MEM,11,0.0,0.0
9E,MEM,12,0.0,0.0
9E,MGM,1,35.60991268715806,0.0
9E,MGM,2,72.97821031746032,0.0
9E,MGM,3,8.884025974025976,0.0
9E,MGM,4,0.0,0.0
9E,MGM,5,0.0,0.0
9E,MGM,6,0.0,0.0
9E,MGM,7,6.308674891763308,0.0
9E,MGM,8,7.350927758043469,0.0
9E,MGM,9,0.0,0.0
9E,MGM,10,0.0,0.0
9E,MGM,11,0.0,0.0
9E,MGM,12,13.187809453618266,0.0
9E,MHT,1,0.0,0.0
9E,MHT,2,0.0,0.0
9E,MHT,3,0.0,0.0
9E,MHT,4,0.0,0.0
9E,MHT,5,0.0,0.0
9E,MHT,6,0.0,0.0
9E,MHT,7,0.0,0.0
9E,MHT,8,0.0,0.0
9E,MHT,9,0.0,0.0
9E,MHT,10,0.0,0.0
9E,MHT,12,34.372604034499176,0.0
9E,MIA,3,1.3353608983344072,0.0
9E,MIA,7,9.45602809499637,0.0
9E,MIA,8,5.477455622621766,0.0
9E,MIA,11,0.0,0.0
9E,MIA,12,0.0,0.0
9E,MKE,1,6.3859002386502395,0.0
9E,MKE,2,8.653449328449328,0.0
9E,MKE,3,121.82941405816409,0.0
9E,MKE,4,0.0,0.0
9E,MKE,5,0.0,0.0
9E,MKE,6,0.0,0.07692307692307693
9E,MKE,7,6.946252570357063,0.0625
9E,MKE,8,4.0132641247641265,0.0
9E,MKE,9,0.0,0.0
9E,MKE,10,6.932336184498338,0.0
9E,MKE,11,0.0,0.0
9E,MKE,12,12.29236408750666,0.0
9E,MLB,4,8.379502497502495,0.0
9E,MLB,5,34.98647619047618,0.0
9E,MLB,10,20.103642857142855,0.0
9E,MLB,11,79.86230454545455,0.0
9E,MLI,1,0.0,0.0
9E,MLI,2,18.510211510711507,0.0
9E,MLI,3,0.0,0.0
9E,MLI,4,0.0,0.0
9E,MLI,5,0.0,0.0
9E,MLI,6,24.831819319569323,0.0
9E,MLI,7,0.0,0.0
9E,MLI,8,0.0,0.0
9E,MLI,9,0.0,0.0
9E,MLI,10,3.6638893328893336,0.0
9E,MLI,11,0.0,0.0
9E,MLI,12,0.0,0.0
9E,MLU,1,3.0149262126762126,0.0
9E,MLU,2,10.488173202614378,0.0
9E,MLU,3,1.6263700833216965,0.0
9E,MLU,4,11.813144432365018,0.0
9E,MLU,5,65.57377805085355,0.0
9E,MLU,6,39.50157986457986,0.0
9E,MLU,7,0.0,0.0
9E,MLU,8,18.36204884004884,0.0
9E,MLU,9,0.0,0.0
9E,MLU,10,0.0,0.0
9E,MLU,11,0.0,0.0
9E,MLU,12,0.0,0.0
9E,MOB,1,0.0,0.0
9E,MOB,2,0.0,0.0
9E,MOB,3,0.0,0.0
9E,MOB,4,0.0,0.0
9E,MOB,5,6.002216727716728,0.0
9E,MOB,6,19.601275936782514,0.0
9E,MOB,7,5.02749215742031,0.0
9E,MOB,8,0.0,0.0
9E,MOB,9,0.7606046067795295,0.0
9E,MOB,10,4.639031504357355,0.0
9E,MOB,11,0.0,0.0
9E,MOB,12,0.0,0.0
9E,MOT,1,0.0,0.0
9E,MOT,2,0.0,0.0
9E,MOT,3,0.0,0.0
9E,MOT,4,58.938619047619056,0.0
9E,MOT,5,49.518338451005505,0.0
9E,MOT,6,11.012062215562212,0.0
9E,MOT,7,6.729475278344843,0.0
9E,MOT,8,0.0,0.0
9E,MOT,9,0.0,0.0
9E,MOT,10,0.0,0.0
9E,MOT,11,0.0,0.0
9E,MOT,12,10.341159243534246,0.0
9E,MQT,1,13.544813088871916,0.0
9E,MQT,2,59.78986389101095,0.0
9E,MQT,3,126.47711827956994,0.0
9E,MQT,6,2.2292759496399,0.0
9E,MQT,7,6.012959891415774,0.0
9E,MQT,8,0.0,0.0
9E,MQT,9,1.0461594852515905,0.0
9E,MQT,10,0.0,0.0
9E,MQT,12,0.0,0.0
9E,MSN,1,9.497952395214009,0.0
9E,MSN,2,0.0,0.0
9E,MSN,3,0.0,0.0
9E,MSN,4,21.16177990881667,0.0
9E,MSN,5,0.0,0.0
9E,MSN,6,15.48284680025856,0.0
9E,MSN,7,6.03175307257518,0.0
9E,MSN,8,0.8408419448198858,0.0
9E,MSN,9,0.0,0.0
9E,MSN,10,13.751430489379823,0.0
9E,MSN,11,0.0,0.0
9E,MSN,12,0.0,0.0
9E,MSP,1,2.551416310181109,0.0
9E,MSP,2,4.370566911005883,0.0
9E,MSP,3,8.242819193615434,0.0
9E,MSP,4,1.2339558796531376,0.0
9E,MSP,5,1.062632152561493,0.0
9E,MSP,6,7.012993948663847,0.0
9E,MSP,7,2.873555355687578,0.0
9E,MSP,8,0.0,0.0
9E,MSP,9,0.3466240098761116,0.0
9E,MSP,10,0.97864523961662,0.0
9E,MSP,11,0.7463358867193354,0.0
9E,MSP,12,5.592494218464841,0.0
9E,MSY,1,3.6026991341991343,0.0
9E,MSY,4,0.0,0.0
9E,MSY,7,92.64238590329734,0.0
9E,MSY,8,0.0,0.0
9E,MSY,11,0.0,0.0
9E,MVY,8,20.567608460167286,0.0
9E,MYR,1,0.0,0.0
9E,MYR,2,0.0,0.0
9E,MYR,3,0.0,0.0
9E,MYR,4,2.200282467532468,0.0
9E,MYR,5,0.26175793650793655,0.0
9E,MYR,6,5.727763583638582,0.1
9E,MYR,7,14.111641397817865,0.0
9E,MYR,8,0.0,0.0
9E,MYR,9,0.0,0.0
9E,MYR,10,0.0,0.0
9E,MYR,11,0.0,0.0
9E,MYR,12,73.91877733377733,0.0
9E,OAJ,1,0.0,0.0
9E,OAJ,2,9.021397452185496,0.0
9E,OAJ,3,14.714520146520147,0.0
9E,OAJ,4,10.162833546355603,0.0
9E,OAJ,5,13.071471583971581,0.0
9E,OAJ,6,32.800031746031756,0.0
9E,OAJ,7,0.0,0.0
9E,OAJ,8,17.40898189860534,0.0
9E,OAJ,9,0.0,0.0
9E,OAJ,10,0.0,0.0
9E,OAJ,11,17.38982853257853,0.0
9E,OAJ,12,8.47483506771007,0.0
9E,OKC,1,0.0,0.0
9E,OKC,3,0.0,0.0
9E,OKC,4,0.0,0.0
9E,OKC,5,0.0,0.0
9E,OKC,6,0.0,0.0
9E,OKC,9,0.0,0.0
9E,OKC,10,0.0,0.0
9E,OKC,11,0.0,0.0
9E,OKC,12,1.0989569597069595,0.0
9E,OMA,1,35.19990775890777,0.0
9E,OMA,2,1.546218864468865,0.0
9E,OMA,3,0.0,0.0
9E,OMA,4,0.0,0.0
9E,OMA,5,0.0,0.0
9E,OMA,6,7.118771811521813,0.0
9E,OMA,7,0.6043127705627707,0.0
9E,OMA,8,24.622388888888892,0.0
9E,OMA,9,0.0,0.0
9E,OMA,10,0.0,0.0
9E,OMA,11,0.0,0.0
9E,OMA,12,46.69802747252749,0.0
9E,ORD,1,5.334467360366188,0.0
9E,ORD,2,25.05126471400864,0.0
9E,ORD,3,0.0,0.0
9E,ORD,4,10.166878898878903,0.0
9E,ORD,5,16.716424560089028,0.0
9E,ORD,6,10.903802569189013,0.0
9E,ORD,7,10.648871765618283,0.0
9E,ORD,8,76.33984402104228,0.0
9E,ORD,9,4.75459662151574,0.0
9E,ORD,10,0.26020621363562874,0.0
9E,ORD,11,8.255949711193521,0.0
9E,ORD,12,1.000025379848909,0.0
9E,ORF,1,15.725534989864611,0.0
9E,ORF,2,4.968803350323759,0.0
9E,ORF,3,1.7764551832907687,0.0
9E,ORF,4,6.885254676253936,0.0
9E,ORF,5,7.745856225554758,0.022727272727272728
9E,ORF,6,0.0,0.0
9E,ORF,7,8.980928312302359,0.0
9E,ORF,8,4.453328574246494,0.0
9E,ORF,9,0.010990400345878733,0.0
9E,ORF,10,23.74587793041597,0.0
9E,ORF,11,0.0,0.0
9E,ORF,12,1.7054769509505912,0.0
9E,ORH,1,110.54253105803724,0.0
9E,ORH,2,33.37184523809524,0.0
9E,ORH,3,0.0,0.0
9E,ORH,4,0.0,0.0
9E,ORH,5,0.0,0.0
9E,ORH,7,0.0,0.0
9E,ORH,9,0.0,0.0
9E,ORH,10,0.0,0.0
9E,ORH,11,0.0,0.0
9E,ORH,12,0.0,0.0
9E,PBI,6,1.2166340684963342,0.0
9E,PHF,1,0.0,0.0
9E,PHF,2,0.0,0.0
9E,PHF,3,0.0,0.0
9E,PHF,4,0.0,0.0
9E,PHF,5,0.0,0.0
9E,PHF,6,95.39244733044735,0.0
9E,PHF,7,102.86514285714287,0.0
9E,PHF,8,54.658916666666656,0.0
9E,PHF,9,0.0,0.0
9E,PHF,10,0.0,0.0
9E,PHF,11,0.0,0.0
9E,PHF,12,2.1353492063492063,0.0
9E,PHL,1,32.89706008561966,0.07142857142857142
9E,PHL,2,3.5746961967770807,0.0
9E,PHL,3,0.0,0.0
9E,PHL,4,0.6114658879132565,0.0
9E,PHL,5,2.010192912050109,0.0
9E,PHL,6,0.0,0.0
9E,PHL,7,0.0,0.0
9E,PHL,8,21.504060268163194,0.0
9E,PHL,9,20.310736874236877,0.0
9E,PHL,10,0.0,0.0
9E,PHL,11,0.0,0.0
9E,PHL,12,9.923081335331332,0.0
9E,PIT,1,14.191725036782016,0.0
9E,PIT,2,1.0547596638608252,0.0
9E,PIT,3,1.4755375373049302,0.0
9E,PIT,4,7.232748211398839,0.0
9E,PIT,5,7.326673638778626,0.0
9E,PIT,6,3.8307818206456625,0.0
9E,PIT,7,0.0,0.0
9E,PIT,8,0.02257078508220814,0.0
9E,PIT,9,0.0,0.034482758620689655
9E,PIT,10,7.65454319388042,0.0
9E,PIT,11,51.082175856149796,0.0
9E,PIT,12,17.575033714249937,0.0
9E,PVD,1,15.561093434343434,0.0
9E,PVD,2,0.0,0.0
9E,PVD,3,18.650984126984127,0.0
9E,PVD,4,0.0,0.0
9E,PVD,5,0.0,0.0
9E,PVD,6,0.0,0.0
9E,PVD,7,0.0,0.0
9E,PVD,8,0.0,0.0
9E,PVD,9,3.6186904761904772,0.0
9E,PVD,10,0.0,0.0
9E,PVD,11,0.0,0.0
9E,PVD,12,26.87303174603175,0.0
9E,PWM,1,6.961331156502597,0.0
9E,PWM,2,0.0,0.0
9E,PWM,3,7.534855524084382,0.0
9E,PWM,4,6.372846186818221,0.0
9E,PWM,5,0.0,0.0
9E,PWM,6,14.248958026132055,0.0
9E,PWM,7,13.247293946217601,0.0
9E,PWM,8,5.675761516824512,0.0
9E,PWM,9,8.137652909199053,0.0
9E,PWM,10,1.1509797561878272,0.0
9E,PWM,11,5.778564366447106,0.0
9E,PWM,12,3.93329967585734,0.0
9E,RAP,1,0.0,0.0
9E,RAP,2,0.0,0.0
9E,RAP,3,0.0,0.0
9E,RAP,4,0.0,0.0
9E,RAP,5,0.0,0.0
9E,RAP,6,13.783332972582974,0.0
9E,RAP,7,0.0,0.0
9E,RAP,8,10.422127400377398,0.0
9E,RAP,10,0.0,0.0
9E,RDU,1,6.551994404555684,0.0
9E,RDU,2,20.939109823469575,0.0
9E,RDU,3,0.0,0.0
9E,RDU,4,27.58513154609192,0.0
9E,RDU,5,11.694905918535143,0.013333333333333334
9E,RDU,6,16.46552077549347,0.015384615384615385
9E,RDU,7,21.42727380826335,0.018867924528301886
9E,RDU,8,9.819978227950442,0.0
9E,RDU,9,0.0,0.0
9E,RDU,10,20.93029693800798,0.0
9E,RDU,11,5.500948025464748,0.0
9E,RDU,12,6.804244782157733,0.0
9E,RIC,1,24.005483608830588,0.0
9E,RIC,2,28.920398387869074,0.0
9E,RIC,3,4.20503399471526,0.0
9E,RIC,4,26.757946704105738,0.0
9E,RIC,5,4.422074479781222,0.0
9E,RIC,6,1.705066143675092,0.0
9E,RIC,7,12.630418640270971,0.0
9E,RIC,8,7.126397740514082,0.0
9E,RIC,9,1.9479237324506495,0.0
9E,RIC,10,3.5247069272603357,0.0
9E,RIC,11,11.324737112065456,0.0
9E,RIC,12,18.349362311799673,0.0
9E,ROA,1,0.0,0.0
9E,ROA,2,4.397545815295815,0.0
9E,ROA,3,0.0,0.0
9E,ROA,4,19.62819705294706,0.0
9E,ROA,5,0.0,0.0
9E,ROA,6,24.49767959573108,0.0
9E,ROA,7,0.5000013239254725,0.0
9E,ROA,8,26.199420523920516,0.0
9E,ROA,9,20.306006521256528,0.0
9E,ROA,10,0.0,0.0
9E,ROA,11,0.0,0.0
9E,ROA,12,0.0,0.0
9E,ROC,1,10.343826447074942,0.0
9E,ROC,2,3.157246871060168,0.0
9E,ROC,3,0.0,0.0
9E,ROC,4,8.890716713450248,0.0
9E,ROC,5,0.0,0.0
9E,ROC,6,20.60133975114339,0.0
9E,ROC,7,15.12879578945085,0.0
9E,ROC,8,1.8364072356080983,0.0
9E,ROC,9,22.459319302235343,0.0
9E,ROC,10,0.0,0.0
9E,ROC,11,0.0,0.0
9E,ROC,12,13.174726271917871,0.0
9E,RST,1,0.0,0.0
9E,RST,2,1.9813452380952377,0.0
9E,RST,3,0.0,0.0
9E,RST,4,14.333527777777777,0.0
9E,RST,5,0.0,0.0
9E,RST,6,0.0,0.0
9E,RST,7,29.81023221223221,0.0
9E,RST,8,0.0,0.0
9E,RST,9,0.0,0.0
9E,RST,10,0.0,0.0
9E,RST,11,1.518590122596702,0.0
9E,RST,12,19.05354334554335,0.0
9E,RSW,1,111.63410714285718,0.0
9E,RSW,2,6.222499999999999,0.0
9E,RSW,9,0.0,0.0
9E,RSW,10,3.0635626595626593,0.0
9E,RSW,11,0.0,0.0
9E,RSW,12,14.138186202686207,0.0
9E,SAT,1,0.0,0.0
9E,SAT,2,0.0,0.0
9E,SAT,3,0.0,0.0
9E,SAT,4,0.0,0.0
9E,SAT,5,0.0,0.0
9E,SAT,8,0.0,0.0
9E,SAV,1,11.331181238171872,0.0
9E,SAV,2,0.0,0.0
9E,SAV,3,10.064025942056343,0.0
9E,SAV,4,5.679638329841224,0.0
9E,SAV,5,19.055522051947847,0.0
9E,SAV,6,8.056215492700124,0.0
9E,SAV,7,13.729089919632996,0.0
9E,SAV,8,17.652614104643536,0.0
9E,SAV,9,0.0,0.0
9E,SAV,10,0.0,0.0
9E,SAV,11,27.9160209605496,0.0
9E,SAV,12,18.038456522665513,0.0
9E,SBN,1,8.500903768402221,0.0
9E,SBN,2,0.0,0.0
9E,SBN,3,15.623756757131765,0.0
9E,SBN,4,9.99438494838495,0.0
9E,SBN,5,19.922890775890775,0.0
9E,SBN,6,15.608489608430782,0.0
9E,SBN,7,0.0,0.0
9E,SBN,8,6.74754287379287,0.0
9E,SBN,9,0.0,0.0
9E,SBN,10,0.0,0.0
9E,SBN,11,0.0,0.0
9E,SBN,12,0.0,0.0
9E,SCE,1,0.0,0.0
9E,SCE,2,0.0,0.0
9E,SCE,3,1.4622171717171712,0.0
9E,SCE,4,0.0,0.0
9E,SCE,5,0.0,0.0
9E,SCE,6,65.93971428571426,0.0
9E,SCE,7,0.0,0.0
9E,SCE,8,0.0,0.0
9E,SCE,9,0.0,0.0
9E,SCE,10,0.0,0.0
9E,SCE,11,4.680098972922503,0.0
9E,SCE,12,0.0,0.0
9E,SDF,1,0.0,0.0
9E,SDF,2,7.257546218487395,0.0
9E,SDF,3,37.465903852186464,0.0
9E,SDF,4,22.487897942408463,0.0
9E,SDF,7,0.0,0.0
9E,SDF,8,0.0,0.0
9E,SDF,9,0.0,0.0
9E,SDF,10,0.0,0.0
9E,SDF,11,0.0,0.0
9E,SDF,12,0.0,0.0
9E,SGF,1,29.227795177045184,0.0
9E,SGF,2,0.0,0.0
9E,SGF,3,12.975708569208567,0.0
9E,SGF,4,0.0,0.0
9E,SGF,5,0.0,0.0
9E,SGF,6,0.0,0.0
9E,SGF,7,16.17375774225774,0.0
9E,SGF,8,0.0,0.0
9E,SGF,9,0.0,0.0
9E,SGF,10,1.7034047619047619,0.0
9E,SGF,11,0.20104589854589863,0.0
9E,SGF,12,0.0,0.0
9E,SHV,1,0.0,0.0
9E,SHV,2,19.40430675903792,0.0
9E,SHV,3,18.86487637910715,0.0
9E,SHV,4,0.0,0.0
9E,SHV,5,0.0,0.0
9E,SHV,6,2.4007665945165946,0.0
9E,SHV,7,2.6938954226887684,0.0
9E,SHV,8,0.0,0.0
9E,SHV,9,2.3423502152732034,0.0
9E,SHV,10,30.24303499278499,0.0
9E,SHV,11,0.0,0.0
9E,SHV,12,0.0,0.0
9E,SRQ,2,104.55140670005375,0.0
9E,SRQ,3,16.924892857142854,0.0
9E,SRQ,12,0.0,0.0
9E,STL,1,58.70321170979915,0.0
